@relation blinks3
@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute f21 numeric
@attribute f22 numeric
@attribute f23 numeric
@attribute f24 numeric
@attribute f25 numeric
@attribute f26 numeric
@attribute f27 numeric
@attribute f28 numeric
@attribute f29 numeric
@attribute f30 numeric
@attribute f31 numeric
@attribute f32 numeric
@attribute f33 numeric
@attribute f34 numeric
@attribute f35 numeric
@attribute f36 numeric
@attribute f37 numeric
@attribute f38 numeric
@attribute f39 numeric
@attribute f40 numeric
@attribute f41 numeric
@attribute f42 numeric
@attribute f43 numeric
@attribute f44 numeric
@attribute f45 numeric
@attribute f46 numeric
@attribute f47 numeric
@attribute f48 numeric
@attribute f49 numeric
@attribute f50 numeric
@attribute f51 numeric
@attribute f52 numeric
@attribute f53 numeric
@attribute f54 numeric
@attribute f55 numeric
@attribute f56 numeric
@attribute f57 numeric
@attribute f58 numeric
@attribute f59 numeric
@attribute f60 numeric
@attribute clase {0, 1, 2}
@data
0.00032552,0.01888,0.054688,0.024197,0.033963,0.083333,0.14312,0.13802,0.13845,0.14149,0.080404,0.060004,0.033312,0.021267,0.013021,0.012044,0.0034722,0,0,0,0.00021701,0.020074,0.063151,0.026693,0.07194,0.12012,0.16352,0.11599,0.18045,0.11849,0.066949,0.029622,0.014106,0.0086806,0,0,0,0,0,0,0.00075955,0.016819,0.056424,0.033854,0.087565,0.10948,0.1518,0.13672,0.19368,0.12446,0.05306,0.021593,0.010851,0.0029297,0,0,0,0,0,0,0
0.00043403,0.019965,0.052951,0.023112,0.036458,0.082357,0.14464,0.1377,0.14355,0.1377,0.076063,0.06174,0.032878,0.021484,0.013021,0.013455,0.0024957,0,0,0,0.00021701,0.022135,0.060655,0.025933,0.073134,0.12381,0.16016,0.11632,0.1824,0.11892,0.064779,0.028971,0.013997,0.008572,0,0,0,0,0,0,0.00010851,0.016819,0.058268,0.029622,0.085829,0.11599,0.14876,0.14258,0.19303,0.12381,0.050456,0.020508,0.01161,0.0026042,0,0,0,0,0,0,0
0.00010851,0.020616,0.053494,0.023546,0.03776,0.078451,0.1428,0.1377,0.13932,0.1429,0.076823,0.061957,0.033746,0.021484,0.013346,0.012478,0.0034722,0,0,0,0,0.021159,0.061523,0.028971,0.069553,0.12598,0.15853,0.11523,0.18359,0.1161,0.067708,0.028754,0.01378,0.0091146,0,0,0,0,0,0,0,0.01671,0.061198,0.032227,0.087674,0.11252,0.14681,0.13813,0.19379,0.12706,0.048394,0.021593,0.011176,0.0027127,0,0,0,0,0,0,0
0.00010851,0.018555,0.054362,0.022895,0.033312,0.076714,0.14714,0.1365,0.13379,0.14714,0.079861,0.063477,0.033529,0.02322,0.012804,0.012695,0.0039063,0,0,0,0.00010851,0.020616,0.058811,0.02908,0.068034,0.12359,0.15918,0.11806,0.18229,0.12012,0.06684,0.030056,0.014431,0.0086806,0.00010851,0,0,0,0,0,0,0.014865,0.061306,0.030273,0.084418,0.1123,0.14594,0.13889,0.19694,0.12435,0.054796,0.02181,0.010959,0.0031467,0,0,0,0,0,0,0
0.00021701,0.019531,0.051324,0.024631,0.03342,0.072483,0.1505,0.13216,0.13433,0.14898,0.081814,0.063911,0.033746,0.022786,0.013129,0.012912,0.0041233,0,0,0,0.00021701,0.020942,0.054688,0.030165,0.068251,0.12077,0.16135,0.1174,0.18132,0.12283,0.067057,0.032227,0.013563,0.0088976,0.00032552,0,0,0,0,0,0,0.015842,0.056207,0.031684,0.081272,0.11534,0.14518,0.1441,0.18717,0.13118,0.055122,0.021159,0.011502,0.0042318,0,0,0,0,0,0,0
0,0.02181,0.050564,0.023655,0.038086,0.07194,0.14844,0.1314,0.1339,0.14345,0.085395,0.065104,0.032986,0.023112,0.013238,0.012804,0.0041233,0,0,0,0,0.022461,0.054905,0.030382,0.067274,0.12381,0.15885,0.11806,0.18316,0.11957,0.067383,0.031359,0.013563,0.0090061,0.00021701,0,0,0,0,0,0.00032552,0.015299,0.059028,0.031033,0.078993,0.11957,0.14529,0.14149,0.19477,0.12391,0.054036,0.021159,0.010959,0.0041233,0,0,0,0,0,0,0
0,0.019965,0.05089,0.024631,0.03559,0.072049,0.1505,0.12934,0.13249,0.15148,0.084852,0.061849,0.03342,0.023112,0.013238,0.012804,0.0037977,0,0,0,0,0.01888,0.056641,0.033746,0.063585,0.12164,0.16341,0.11686,0.18066,0.12066,0.068902,0.031684,0.013672,0.0096571,0,0,0,0,0,0,0.00021701,0.014214,0.059136,0.031033,0.078125,0.11165,0.14898,0.1416,0.19206,0.13249,0.054253,0.021376,0.011285,0.0035807,0,0,0,0,0,0,0
0.00010851,0.017687,0.052843,0.023655,0.037543,0.069444,0.15365,0.12999,0.13411,0.14724,0.08214,0.065104,0.032878,0.023655,0.013238,0.012912,0.0037977,0,0,0,0.00010851,0.016927,0.058919,0.029622,0.068034,0.12478,0.16222,0.11513,0.18153,0.12153,0.065864,0.03201,0.013129,0.0102,0,0,0,0,0,0,0.00032552,0.015082,0.056749,0.027886,0.080404,0.11296,0.15082,0.13824,0.1913,0.13628,0.054036,0.022135,0.011068,0.0027127,0,0,0,0,0,0,0
0.00054253,0.019097,0.055447,0.022895,0.034397,0.078016,0.14594,0.13672,0.13075,0.148,0.080187,0.062826,0.032878,0.022895,0.012912,0.012478,0.0040148,0,0,0,0.00043403,0.01888,0.061198,0.028212,0.06684,0.12782,0.16352,0.11426,0.18327,0.1186,0.064562,0.030056,0.013346,0.0087891,0.00021701,0,0,0,0,0,0.00032552,0.014431,0.058811,0.030273,0.081489,0.11957,0.15386,0.13314,0.18761,0.13563,0.051866,0.01964,0.010742,0.0026042,0,0,0,0,0,0,0
0.00065104,0.020182,0.053819,0.023003,0.035916,0.081814,0.14518,0.13683,0.12869,0.14833,0.079753,0.06174,0.031793,0.022895,0.012695,0.01378,0.0029297,0,0,0,0.00054253,0.019314,0.060113,0.030056,0.068251,0.1275,0.16059,0.11947,0.18121,0.1174,0.063477,0.029514,0.01378,0.008572,0.00021701,0,0,0,0,0,0.00075955,0.018772,0.057075,0.030707,0.07997,0.11936,0.14985,0.14095,0.18869,0.12923,0.051649,0.017687,0.011719,0.0035807,0,0,0,0,0,0,0
0.00065104,0.019857,0.055447,0.023003,0.039605,0.078776,0.1428,0.13737,0.13173,0.15007,0.074327,0.064019,0.030056,0.022895,0.012478,0.013455,0.0034722,0,0,0,0.00054253,0.019531,0.061089,0.031141,0.066949,0.12695,0.16309,0.11882,0.17936,0.11762,0.063477,0.028212,0.01454,0.0084635,0.00021701,0,0,0,0,0,0.00065104,0.018772,0.055881,0.033529,0.082031,0.11599,0.15072,0.14063,0.18739,0.12706,0.054036,0.018229,0.011068,0.0040148,0,0,0,0,0,0,0
0.00032552,0.018663,0.056424,0.021376,0.041775,0.075412,0.14138,0.13856,0.13574,0.14746,0.075738,0.064345,0.030707,0.023112,0.012153,0.013238,0.0035807,0,0,0,0.00021701,0.020291,0.059896,0.030273,0.069336,0.12142,0.16233,0.12391,0.18153,0.11589,0.063477,0.028863,0.013672,0.008572,0.00032552,0,0,0,0,0,0.00032552,0.015625,0.057617,0.032986,0.084418,0.10948,0.15842,0.13802,0.18153,0.13433,0.051541,0.020182,0.011393,0.0041233,0,0,0,0,0,0,0
0.00043403,0.018772,0.058594,0.020942,0.040256,0.079753,0.14128,0.13357,0.13987,0.14193,0.075738,0.065972,0.031033,0.022786,0.012695,0.012587,0.0037977,0,0,0,0.00032552,0.020942,0.060872,0.026367,0.070747,0.1237,0.16168,0.12185,0.18251,0.11697,0.06326,0.027778,0.01454,0.0078125,0.00065104,0,0,0,0,0,0.00075955,0.016168,0.061089,0.030382,0.08138,0.11447,0.15365,0.13997,0.17871,0.13466,0.053928,0.020942,0.01237,0.0015191,0,0,0,0,0,0,0
0.00043403,0.023003,0.053928,0.019748,0.040256,0.082899,0.14204,0.13401,0.13596,0.1428,0.077582,0.064562,0.030924,0.022786,0.012695,0.013021,0.0033637,0,0,0,0.00043403,0.020942,0.060547,0.027886,0.06977,0.12457,0.16102,0.12001,0.18359,0.11632,0.063802,0.02832,0.013346,0.0094401,0,0,0,0,0,0,0.00054253,0.017036,0.058377,0.030924,0.081597,0.11795,0.15354,0.14008,0.18012,0.13596,0.051649,0.018555,0.012804,0.00086806,0,0,0,0,0,0,0
0.00075955,0.023003,0.052517,0.021376,0.037977,0.081814,0.139,0.13791,0.13845,0.14334,0.077582,0.063043,0.031467,0.022786,0.012695,0.012261,0.0040148,0,0,0,0.00054253,0.021159,0.059787,0.028429,0.069119,0.12793,0.15864,0.11762,0.18273,0.11719,0.064562,0.02908,0.013563,0.0095486,0.00010851,0,0,0,0,0,0.00097656,0.015516,0.058268,0.032335,0.080621,0.11306,0.15907,0.13997,0.1875,0.1275,0.052192,0.019314,0.012478,0.0011936,0,0,0,0,0,0,0
0.00032552,0.019314,0.053277,0.023655,0.035482,0.080404,0.1377,0.13845,0.13856,0.14648,0.078342,0.06467,0.030924,0.023112,0.012804,0.012478,0.0040148,0,0,0,0.00021701,0.019857,0.058811,0.027995,0.067274,0.12652,0.16124,0.11654,0.18359,0.11957,0.065104,0.030056,0.013563,0.0095486,0.00010851,0,0,0,0,0,0.00075955,0.014323,0.058702,0.030056,0.080838,0.10775,0.15875,0.13932,0.19336,0.12923,0.052734,0.021159,0.012153,0.00086806,0,0,0,0,0,0,0
0.00032552,0.019531,0.05599,0.020942,0.040148,0.078776,0.1365,0.13737,0.14204,0.14193,0.079644,0.063802,0.030707,0.022244,0.013238,0.012153,0.0046658,0,0,0,0.00032552,0.020725,0.060004,0.02691,0.069661,0.12739,0.15799,0.11643,0.18186,0.11947,0.063802,0.032335,0.013889,0.0091146,0.00010851,0,0,0,0,0,0.00086806,0.020508,0.054253,0.030599,0.082357,0.11491,0.15278,0.13759,0.18511,0.13683,0.049262,0.021918,0.011827,0.0011936,0,0,0,0,0,0,0
0.00021701,0.021484,0.051866,0.02181,0.041884,0.078993,0.13911,0.13585,0.1378,0.14377,0.080838,0.063151,0.031684,0.022352,0.013238,0.010091,0.0058594,0,0,0,0.00010851,0.021701,0.057834,0.028754,0.069444,0.12424,0.16005,0.11632,0.18066,0.12196,0.063911,0.032444,0.012912,0.0095486,0.00010851,0,0,0,0,0,0.00054253,0.021159,0.055339,0.027995,0.081163,0.12023,0.14985,0.13596,0.19086,0.13455,0.047092,0.022461,0.011936,0.00086806,0,0,0,0,0,0,0
0.00086806,0.019423,0.054145,0.021484,0.041667,0.07997,0.13737,0.13487,0.14106,0.14193,0.080512,0.062826,0.031467,0.024306,0.012153,0.010417,0.0055339,0,0,0,0.00065104,0.019423,0.060004,0.030273,0.067491,0.12381,0.1607,0.11643,0.18338,0.1186,0.064996,0.031684,0.013238,0.0092231,0.00010851,0,0,0,0,0,0.00075955,0.017361,0.056532,0.029297,0.084744,0.11155,0.15527,0.1378,0.1939,0.12869,0.050022,0.021267,0.01161,0.0011936,0,0,0,0,0,0,0
0.00043403,0.019423,0.055013,0.02181,0.038954,0.081489,0.13921,0.13639,0.13748,0.1416,0.079102,0.065972,0.031793,0.023763,0.01237,0.0097656,0.0054253,0,0,0,0.00021701,0.020616,0.058268,0.029731,0.070638,0.12164,0.16493,0.11578,0.18305,0.11664,0.064236,0.032552,0.012478,0.0091146,0.00010851,0,0,0,0,0,0.00086806,0.018446,0.054905,0.029839,0.086914,0.11089,0.15668,0.13672,0.1939,0.12663,0.050998,0.019965,0.010742,0.0024957,0,0,0,0,0,0,0
0.00032552,0.019748,0.054796,0.022569,0.037869,0.082682,0.13943,0.13791,0.13411,0.14366,0.08138,0.063911,0.029622,0.024089,0.012478,0.0098741,0.0055339,0,0,0,0.00021701,0.019857,0.059462,0.030056,0.072266,0.12565,0.16254,0.11252,0.1849,0.11795,0.061632,0.031033,0.012695,0.0090061,0.00021701,0,0,0,0,0,0.00054253,0.023003,0.053819,0.030599,0.087999,0.1135,0.15245,0.13704,0.19217,0.12967,0.046658,0.019857,0.010742,0.0019531,0,0,0,0,0,0,0
0.0010851,0.020833,0.051975,0.023329,0.039605,0.080295,0.13835,0.13997,0.13889,0.14182,0.07921,0.064345,0.028754,0.023763,0.012804,0.0098741,0.0050998,0,0,0,0.00075955,0.021376,0.056858,0.032878,0.068034,0.12695,0.16146,0.1148,0.18294,0.12196,0.059896,0.030273,0.013129,0.008572,0.00010851,0,0,0,0,0,0.0015191,0.022027,0.057617,0.030382,0.081923,0.11187,0.15885,0.13563,0.18859,0.12945,0.050998,0.018446,0.010634,0.0020616,0,0,0,0,0,0,0
0.00010851,0.022678,0.052843,0.023112,0.039714,0.081923,0.13997,0.13509,0.13759,0.14225,0.083333,0.062826,0.02691,0.023329,0.013889,0.01161,0.0028212,0,0,0,0.00010851,0.021701,0.057834,0.031901,0.07053,0.12684,0.16157,0.11664,0.18251,0.11925,0.059679,0.029622,0.013238,0.008572,0,0,0,0,0,0,0.00054253,0.021159,0.055881,0.032769,0.082465,0.10851,0.15723,0.13845,0.19,0.12891,0.051975,0.020182,0.010417,0.0015191,0,0,0,0,0,0,0
0.00065104,0.019748,0.05447,0.022569,0.037977,0.083116,0.13987,0.13553,0.14095,0.14019,0.082791,0.062066,0.028537,0.022895,0.01378,0.011393,0.0034722,0,0,0,0.00054253,0.020725,0.058268,0.031901,0.072157,0.12804,0.15918,0.11936,0.18121,0.11827,0.058702,0.029948,0.013129,0.008138,0.00043403,0,0,0,0,0,0.00097656,0.020942,0.056532,0.031684,0.085286,0.10992,0.15126,0.14128,0.19282,0.1276,0.050239,0.018555,0.0086806,0.0042318,0,0,0,0,0,0,0
0.00021701,0.016059,0.055664,0.026693,0.035699,0.076063,0.14019,0.14518,0.13845,0.13466,0.084201,0.062066,0.034071,0.021918,0.013129,0.011827,0.0039063,0,0,0,0.00021701,0.021376,0.059896,0.027235,0.070313,0.12587,0.16428,0.11654,0.17849,0.12099,0.063151,0.030382,0.011827,0.0090061,0.00043403,0,0,0,0,0,0.00021701,0.010634,0.058594,0.039171,0.075955,0.10352,0.162,0.12891,0.2041,0.13433,0.051649,0.018229,0.0094401,0.0032552,0,0,0,0,0,0,0
0.00032552,0.017687,0.055122,0.025716,0.038737,0.073134,0.14138,0.13987,0.14171,0.13422,0.084635,0.062717,0.032552,0.022461,0.013455,0.012044,0.0042318,0,0,0,0.00032552,0.018446,0.062934,0.029405,0.071181,0.1263,0.1607,0.11491,0.18001,0.11979,0.064996,0.02908,0.012478,0.0092231,0.00021701,0,0,0,0,0,0.00010851,0.018555,0.057292,0.038303,0.079861,0.10666,0.15354,0.13574,0.19944,0.13227,0.048503,0.016276,0.010417,0.0030382,0,0,0,0,0,0,0
0.00021701,0.016059,0.056858,0.025391,0.037869,0.070855,0.14431,0.13704,0.14073,0.1378,0.083008,0.06467,0.032769,0.022895,0.013455,0.010959,0.0050998,0,0,0,0.00032552,0.017795,0.062934,0.028537,0.068685,0.1276,0.15712,0.11328,0.18381,0.12283,0.06543,0.029839,0.012587,0.0092231,0,0,0,0,0,0,0.00010851,0.013889,0.060113,0.036567,0.07997,0.099609,0.15126,0.13867,0.19803,0.1428,0.045247,0.019965,0.011719,0.0020616,0,0,0,0,0,0,0
0.00043403,0.017361,0.056207,0.025716,0.035699,0.07487,0.14757,0.12869,0.14138,0.13997,0.08355,0.062391,0.032769,0.023003,0.013997,0.012044,0.0043403,0,0,0,0.00032552,0.020616,0.060547,0.030056,0.066406,0.13281,0.15538,0.11198,0.18609,0.12023,0.063802,0.03049,0.011502,0.0094401,0.00032552,0,0,0,0,0,0.00021701,0.016819,0.056641,0.035482,0.078125,0.11751,0.14442,0.13759,0.19737,0.13411,0.045247,0.022352,0.011936,0.0021701,0,0,0,0,0,0,0
0.00021701,0.014865,0.057183,0.025499,0.037326,0.07487,0.14681,0.13726,0.1339,0.14128,0.080187,0.06467,0.033529,0.022352,0.014214,0.011827,0.0040148,0,0,0,0.00021701,0.017578,0.063368,0.029405,0.069553,0.13064,0.15701,0.11339,0.18273,0.12012,0.064236,0.030599,0.011936,0.0091146,0.00010851,0,0,0,0,0,0.00021701,0.012044,0.057943,0.035916,0.084635,0.10796,0.15061,0.1365,0.19488,0.13824,0.048286,0.019748,0.011285,0.0017361,0,0,0,0,0,0,0
0.00032552,0.014974,0.060764,0.023003,0.036024,0.080729,0.14171,0.13715,0.1403,0.14008,0.077148,0.062283,0.033312,0.022786,0.013455,0.010959,0.0049913,0,0,0,0.00032552,0.019531,0.0625,0.030599,0.068902,0.13151,0.15636,0.11079,0.18533,0.11838,0.06467,0.030382,0.011068,0.0094401,0.00021701,0,0,0,0,0,0.00021701,0.014214,0.059028,0.037543,0.085178,0.11664,0.14258,0.13292,0.20095,0.13422,0.044705,0.018555,0.011176,0.0020616,0,0,0,0,0,0,0
0.00086806,0.016385,0.058811,0.025282,0.041341,0.075195,0.1365,0.13466,0.14334,0.1441,0.073134,0.064453,0.033312,0.022786,0.014106,0.01161,0.0041233,0,0,0,0.00075955,0.019965,0.062391,0.029731,0.073242,0.1288,0.1582,0.1173,0.18153,0.11415,0.063585,0.029514,0.01237,0.0084635,0,0,0,0,0,0,0.00021701,0.017578,0.05957,0.034939,0.088976,0.11035,0.14399,0.13661,0.19564,0.13487,0.044488,0.020074,0.012044,0.00065104,0,0,0,0,0,0,0
0.00032552,0.013563,0.058919,0.026367,0.041775,0.073893,0.14193,0.13498,0.14453,0.14182,0.075846,0.059679,0.034071,0.023329,0.013346,0.011936,0.0036892,0,0,0,0.00043403,0.018229,0.0625,0.029948,0.070964,0.1314,0.15788,0.11751,0.18164,0.11632,0.065104,0.027669,0.012153,0.0082465,0,0,0,0,0,0,0.00054253,0.013129,0.059353,0.035699,0.07997,0.11393,0.14909,0.14128,0.19499,0.12826,0.051432,0.019965,0.011502,0.00086806,0,0,0,0,0,0,0
0.00043403,0.015951,0.057726,0.027778,0.040365,0.074219,0.14182,0.13737,0.1416,0.14421,0.075629,0.057183,0.033203,0.023655,0.013889,0.012153,0.0028212,0,0,0,0.00043403,0.020616,0.060547,0.030599,0.073242,0.12891,0.15907,0.11686,0.18197,0.11556,0.064453,0.027452,0.011393,0.0088976,0,0,0,0,0,0,0.00075955,0.016385,0.057726,0.03635,0.085069,0.11274,0.15061,0.13618,0.19672,0.12717,0.046441,0.020942,0.01237,0.00054253,0,0,0,0,0,0,0
0.00032552,0.015734,0.055447,0.029839,0.03776,0.078668,0.13455,0.1441,0.13835,0.14507,0.075629,0.05957,0.032118,0.023329,0.014214,0.01237,0.0029297,0,0,0,0.00032552,0.020399,0.060981,0.02908,0.073242,0.12684,0.1582,0.11697,0.18674,0.11643,0.064128,0.026259,0.012695,0.007704,0,0,0,0,0,0,0.00054253,0.014865,0.058485,0.03776,0.08572,0.1097,0.14497,0.13878,0.20367,0.12229,0.050781,0.020399,0.011393,0.00065104,0,0,0,0,0,0,0
0.00075955,0.01671,0.057834,0.027452,0.037652,0.080187,0.13574,0.14464,0.13618,0.1441,0.075087,0.059353,0.032878,0.022027,0.014431,0.011176,0.0037977,0,0,0,0.00065104,0.020725,0.060547,0.030924,0.07411,0.12587,0.16005,0.1161,0.18153,0.11849,0.064779,0.026801,0.011068,0.008355,0,0,0,0,0,0,0.00043403,0.01964,0.058051,0.034071,0.085069,0.11079,0.14768,0.14063,0.20378,0.11914,0.046549,0.019857,0.011502,0.0028212,0,0,0,0,0,0,0
0.00032552,0.016602,0.060221,0.024306,0.037218,0.081814,0.13965,0.13954,0.14019,0.14247,0.07487,0.057726,0.032118,0.022786,0.015408,0.011285,0.0034722,0,0,0,0.00086806,0.018446,0.063151,0.028212,0.076606,0.12533,0.16189,0.1122,0.18153,0.11968,0.063585,0.029297,0.010308,0.0087891,0.00010851,0,0,0,0,0,0.00054253,0.01747,0.058485,0.034722,0.088108,0.10569,0.15213,0.13661,0.20367,0.12316,0.045139,0.021484,0.011827,0.00097656,0,0,0,0,0,0,0
0.00032552,0.015082,0.06174,0.023655,0.039171,0.080404,0.13889,0.13661,0.14421,0.13976,0.076389,0.058051,0.032444,0.023329,0.014974,0.011285,0.0036892,0,0,0,0.00043403,0.019314,0.063043,0.029297,0.074653,0.12609,0.15994,0.11502,0.18186,0.11816,0.063802,0.028863,0.0102,0.0092231,0.00010851,0,0,0,0,0,0.00075955,0.014974,0.06174,0.035916,0.088759,0.10807,0.14453,0.14334,0.20095,0.11903,0.048286,0.020399,0.012261,0.00097656,0,0,0,0,0,0,0
0.00054253,0.016493,0.060872,0.021918,0.04069,0.076497,0.14117,0.13932,0.13824,0.14073,0.078668,0.058268,0.03342,0.02322,0.014323,0.011068,0.0045573,0,0,0,0.00075955,0.019423,0.061632,0.030165,0.073025,0.12467,0.16102,0.11361,0.18305,0.11925,0.064779,0.028103,0.011827,0.008355,0.00032552,0,0,0,0,0,0.00054253,0.016819,0.059245,0.033203,0.088433,0.10482,0.14789,0.14714,0.19759,0.1237,0.047526,0.020833,0.011176,0.0010851,0,0,0,0,0,0,0
0,0.017361,0.059136,0.022135,0.042209,0.078342,0.13748,0.14019,0.13845,0.1428,0.07487,0.060113,0.033637,0.022786,0.014323,0.01161,0.0045573,0,0,0,0.00010851,0.018446,0.061957,0.031033,0.072591,0.12153,0.16168,0.11285,0.18316,0.12142,0.065104,0.028971,0.01237,0.0086806,0.00010851,0,0,0,0,0,0.00032552,0.015082,0.058811,0.035373,0.089952,0.10818,0.14648,0.14063,0.19444,0.12674,0.052083,0.019748,0.011393,0.00075955,0,0,0,0,0,0,0
0.00021701,0.016819,0.057617,0.026042,0.039063,0.077474,0.13867,0.1403,0.13867,0.14323,0.077257,0.059353,0.032335,0.022678,0.014214,0.012804,0.0032552,0,0,0,0.00054253,0.016819,0.0625,0.031033,0.068793,0.12467,0.16461,0.11296,0.18273,0.12033,0.064887,0.029188,0.012153,0.0087891,0,0,0,0,0,0,0.00043403,0.015842,0.057292,0.034288,0.08138,0.11317,0.14876,0.13987,0.19748,0.12381,0.053494,0.021159,0.012587,0.00043403,0,0,0,0,0,0,0
0,0.018012,0.057726,0.025933,0.041016,0.07704,0.13932,0.13965,0.13574,0.1454,0.077148,0.058051,0.034071,0.02105,0.013455,0.01378,0.0026042,0,0,0,0,0.018663,0.063911,0.029731,0.069553,0.12771,0.16081,0.11404,0.18349,0.11979,0.062717,0.028429,0.011936,0.0092231,0,0,0,0,0,0,0,0.015842,0.061089,0.034071,0.07921,0.11089,0.15679,0.13455,0.19727,0.12305,0.053494,0.021484,0.011827,0.00043403,0,0,0,0,0,0,0
0,0.016385,0.0574,0.02908,0.040582,0.075304,0.14334,0.13813,0.14063,0.14149,0.075629,0.057509,0.034071,0.020942,0.013997,0.012044,0.0034722,0,0,0,0,0.018446,0.063151,0.032661,0.068034,0.13075,0.15853,0.11784,0.18283,0.11664,0.062283,0.027995,0.010634,0.0102,0,0,0,0,0,0,0.00010851,0.015408,0.061632,0.034071,0.078776,0.11892,0.15375,0.1326,0.21007,0.11285,0.047852,0.022135,0.010742,0.0010851,0,0,0,0,0,0,0
0,0.018012,0.054905,0.029622,0.040365,0.074978,0.14334,0.13878,0.1377,0.14627,0.07411,0.058485,0.034939,0.020508,0.013238,0.011176,0.0035807,0,0,0,0,0.020942,0.060547,0.032769,0.071072,0.12663,0.16113,0.11545,0.18674,0.11447,0.063043,0.027018,0.011393,0.0087891,0,0,0,0,0,0,0.00021701,0.020725,0.0574,0.034288,0.079861,0.11404,0.15234,0.14041,0.1964,0.12272,0.049262,0.020833,0.010525,0.00097656,0,0,0,0,0,0,0
0.00021701,0.016385,0.057834,0.029188,0.040256,0.071289,0.14442,0.1403,0.13737,0.14692,0.075195,0.05816,0.032118,0.021159,0.013672,0.011719,0.0037977,0,0,0,0.00010851,0.02105,0.063368,0.031141,0.067708,0.12728,0.16026,0.11751,0.18674,0.11393,0.063585,0.027452,0.011502,0.008355,0,0,0,0,0,0,0.00021701,0.016819,0.059462,0.034505,0.079427,0.11068,0.15419,0.14052,0.19282,0.1288,0.049805,0.021159,0.010091,0.0015191,0,0,0,0,0,0,0
0,0.016602,0.057726,0.027018,0.040582,0.072266,0.14138,0.14301,0.13618,0.14887,0.07487,0.058485,0.031576,0.021267,0.01454,0.011176,0.0044488,0,0,0,0.00021701,0.019314,0.064453,0.029514,0.067708,0.12706,0.16102,0.11751,0.1837,0.11697,0.064996,0.026693,0.012153,0.0086806,0,0,0,0,0,0,0.00032552,0.019206,0.058702,0.032661,0.074761,0.10569,0.15744,0.13976,0.19629,0.12804,0.051432,0.022244,0.0102,0.0032552,0,0,0,0,0,0,0
0.00010851,0.017253,0.0574,0.02615,0.038737,0.074544,0.14106,0.14063,0.13628,0.14931,0.075412,0.059353,0.032552,0.021159,0.014648,0.012587,0.0028212,0,0,0,0.00032552,0.019423,0.059462,0.032335,0.070421,0.12435,0.15929,0.11762,0.18609,0.11502,0.067491,0.027669,0.013129,0.0073785,0,0,0,0,0,0,0.00043403,0.018012,0.057726,0.033529,0.077691,0.10395,0.15343,0.13704,0.19889,0.1326,0.054253,0.018121,0.014106,0.00021701,0,0,0,0,0,0,0
0.00010851,0.018663,0.056966,0.023438,0.037435,0.076389,0.13932,0.1428,0.13498,0.14822,0.073025,0.063911,0.032769,0.02105,0.014757,0.01161,0.0045573,0,0,0,0.00010851,0.022895,0.057183,0.030382,0.069987,0.12185,0.1645,0.11263,0.18663,0.11806,0.065972,0.028103,0.013346,0.008355,0,0,0,0,0,0,0.00043403,0.018012,0.057292,0.031359,0.077257,0.10232,0.15788,0.1416,0.19271,0.13194,0.057943,0.018772,0.012261,0.00021701,0,0,0,0,0,0,0
0.00043403,0.015299,0.059896,0.022678,0.036241,0.078234,0.13845,0.14225,0.13509,0.14605,0.075087,0.064019,0.034288,0.021484,0.014974,0.010742,0.0047743,0,0,0,0.00032552,0.020399,0.059136,0.03049,0.069444,0.12109,0.16254,0.11545,0.18566,0.11643,0.069119,0.028971,0.012478,0.008355,0.00010851,0,0,0,0,0,0.00075955,0.01454,0.057509,0.032878,0.073785,0.10503,0.15972,0.13639,0.19727,0.13357,0.054579,0.021918,0.011285,0.00075955,0,0,0,0,0,0,0
0.00043403,0.014648,0.057726,0.024414,0.033854,0.077257,0.14073,0.14182,0.13542,0.14735,0.076606,0.063585,0.033746,0.022352,0.013997,0.0099826,0.0060764,0,0,0,0.00032552,0.018555,0.060113,0.029731,0.070204,0.11979,0.16233,0.11567,0.1837,0.12033,0.067708,0.030599,0.01161,0.008572,0.00075955,0,0,0,0,0,0.00043403,0.013455,0.056207,0.034505,0.07628,0.10145,0.1556,0.13737,0.19586,0.13357,0.058594,0.022786,0.01161,0.0022786,0,0,0,0,0,0,0
0.00032552,0.014323,0.057834,0.023546,0.037001,0.07704,0.14095,0.13911,0.13813,0.14605,0.07487,0.066623,0.031793,0.02105,0.014431,0.010417,0.0065104,0,0,0,0.00043403,0.019314,0.060872,0.029839,0.0676,0.12055,0.16417,0.11469,0.18652,0.12001,0.064996,0.029188,0.012804,0.0082465,0.00075955,0,0,0,0,0,0.00010851,0.014648,0.058051,0.032335,0.074544,0.10352,0.15571,0.13813,0.19564,0.13531,0.054362,0.024306,0.01161,0.0017361,0,0,0,0,0,0,0
