@relation blinks4
@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute f21 numeric
@attribute f22 numeric
@attribute f23 numeric
@attribute f24 numeric
@attribute f25 numeric
@attribute f26 numeric
@attribute f27 numeric
@attribute f28 numeric
@attribute f29 numeric
@attribute f30 numeric
@attribute f31 numeric
@attribute f32 numeric
@attribute f33 numeric
@attribute f34 numeric
@attribute f35 numeric
@attribute f36 numeric
@attribute f37 numeric
@attribute f38 numeric
@attribute f39 numeric
@attribute f40 numeric
@attribute f41 numeric
@attribute f42 numeric
@attribute f43 numeric
@attribute f44 numeric
@attribute f45 numeric
@attribute f46 numeric
@attribute f47 numeric
@attribute f48 numeric
@attribute f49 numeric
@attribute f50 numeric
@attribute f51 numeric
@attribute f52 numeric
@attribute f53 numeric
@attribute f54 numeric
@attribute f55 numeric
@attribute f56 numeric
@attribute f57 numeric
@attribute f58 numeric
@attribute f59 numeric
@attribute f60 numeric
@attribute clase {0, 1, 2}
@data
0.00022396,0.010414,0.037962,0.020941,0.042665,0.050056,0.065845,0.11277,0.2477,0.19742,0.12587,0.052856,0.018141,0.016909,0.00022396,0,0,0,0,0,0.0029115,0.0243,0.046473,0.056103,0.066293,0.13415,0.22296,0.21187,0.16517,0.040538,0.016685,0.012094,0.00044793,0,0,0,0,0,0,0,0.0077268,0.033147,0.078387,0.059239,0.14076,0.28029,0.21501,0.12352,0.037402,0.012878,0.0091825,0.0024636,0,0,0,0,0,0,0,0,0
0.00022396,0.0099664,0.040873,0.017693,0.041657,0.051736,0.06551,0.11142,0.24188,0.20403,0.12486,0.054759,0.017245,0.017693,0.00044793,0,0,0,0,0,0.0025756,0.023404,0.046025,0.056327,0.067973,0.13281,0.22385,0.21277,0.16215,0.041993,0.017021,0.012766,0.00033595,0,0,0,0,0,0,0,0.006047,0.03449,0.080627,0.056327,0.12038,0.29272,0.22004,0.12228,0.042329,0.01243,0.0098544,0.0024636,0,0,0,0,0,0,0,0,0
0.00044793,0.0096305,0.038858,0.019485,0.041433,0.050952,0.062374,0.11265,0.23987,0.20549,0.12632,0.054087,0.019485,0.018589,0.00033595,0,0,0,0,0,0.0020157,0.021389,0.047368,0.057559,0.067525,0.12878,0.22396,0.20974,0.16887,0.041769,0.017133,0.013438,0.00044793,0,0,0,0,0,0,0,0.0067189,0.029451,0.083875,0.058903,0.12979,0.27167,0.22979,0.12172,0.043449,0.01299,0.011646,0,0,0,0,0,0,0,0,0,0
0.00033595,0.0096305,0.040538,0.019821,0.043673,0.049048,0.062262,0.11008,0.23998,0.21198,0.12083,0.053415,0.020717,0.017469,0.00022396,0,0,0,0,0,0.0031355,0.020493,0.050504,0.055319,0.068757,0.12867,0.23203,0.20011,0.16652,0.043449,0.017693,0.012766,0.00055991,0,0,0,0,0,0,0,0.0076148,0.03505,0.078387,0.059686,0.13729,0.28365,0.21769,0.1131,0.041545,0.012206,0.01299,0.00078387,0,0,0,0,0,0,0,0,0
0.00033595,0.011758,0.041097,0.018141,0.043785,0.04972,0.065622,0.10829,0.24412,0.20146,0.11837,0.056775,0.020941,0.019261,0.00033595,0,0,0,0,0,0.0038074,0.025308,0.047032,0.056215,0.068421,0.12923,0.22284,0.20582,0.16663,0.043561,0.017693,0.01299,0.00044793,0,0,0,0,0,0,0,0.0075028,0.041433,0.075588,0.057335,0.13819,0.29462,0.21568,0.1028,0.041881,0.012766,0.012206,0,0,0,0,0,0,0,0,0,0
0.00044793,0.011534,0.040985,0.019373,0.043897,0.045353,0.066741,0.10571,0.24972,0.20381,0.11635,0.053863,0.022508,0.019261,0.00044793,0,0,0,0,0,0.0040314,0.022172,0.049832,0.056439,0.067189,0.12833,0.22956,0.2037,0.16148,0.045577,0.017805,0.013326,0.00055991,0,0,0,0,0,0,0,0.0091825,0.044233,0.072788,0.060918,0.13348,0.30269,0.20526,0.10582,0.039978,0.012654,0.012542,0.00044793,0,0,0,0,0,0,0,0,0
0,0.012094,0.041993,0.017581,0.043001,0.046473,0.061366,0.11209,0.25633,0.20011,0.11086,0.055319,0.022396,0.019373,0.0010078,0,0,0,0,0,0.0030235,0.025644,0.047256,0.055095,0.065622,0.12822,0.23281,0.20504,0.15924,0.044233,0.019037,0.014222,0.00055991,0,0,0,0,0,0,0,0.010638,0.040985,0.070885,0.061814,0.13203,0.30515,0.20314,0.11478,0.035274,0.011646,0.013662,0,0,0,0,0,0,0,0,0,0
0,0.0075028,0.045241,0.017917,0.038298,0.044905,0.066405,0.1056,0.2523,0.20246,0.11467,0.05991,0.021948,0.021725,0.0011198,0,0,0,0,0,0.0021277,0.020493,0.050728,0.052408,0.066517,0.12587,0.2318,0.20067,0.16719,0.046585,0.019709,0.01467,0.0012318,0,0,0,0,0,0,0,0.0085106,0.026428,0.075924,0.060358,0.12486,0.30739,0.20817,0.11881,0.04009,0.012766,0.013662,0.0030235,0,0,0,0,0,0,0,0,0
0.00022396,0.0066069,0.046585,0.019037,0.041993,0.040426,0.062374,0.10638,0.24446,0.2075,0.1168,0.062486,0.02262,0.021389,0.0011198,0,0,0,0,0,0.0024636,0.023404,0.050056,0.050728,0.060694,0.12475,0.21904,0.21848,0.16495,0.049272,0.020269,0.01467,0.0012318,0,0,0,0,0,0,0,0.0076148,0.029115,0.075252,0.058119,0.13001,0.29239,0.21019,0.1252,0.041993,0.012878,0.014222,0.0030235,0,0,0,0,0,0,0,0,0
0,0.0075028,0.045353,0.017245,0.042777,0.041097,0.063382,0.10862,0.24625,0.19877,0.1196,0.06271,0.023516,0.022172,0.0010078,0,0,0,0,0,0.0031355,0.021277,0.049496,0.05252,0.061254,0.12531,0.22307,0.21131,0.1645,0.050504,0.021165,0.015342,0.0011198,0,0,0,0,0,0,0,0.0076148,0.030347,0.074468,0.054871,0.13315,0.29149,0.20784,0.11445,0.055095,0.013998,0.012878,0.0038074,0,0,0,0,0,0,0,0,0
0,0.0090705,0.043337,0.018925,0.043897,0.03841,0.062374,0.10302,0.25028,0.20213,0.11881,0.063382,0.022956,0.02262,0.00078387,0,0,0,0,0,0.0039194,0.021725,0.05084,0.05252,0.056103,0.12564,0.22867,0.21053,0.1598,0.052744,0.021165,0.01523,0.0011198,0,0,0,0,0,0,0,0.0079507,0.033483,0.074468,0.05252,0.12172,0.30146,0.20302,0.1159,0.058903,0.013886,0.013774,0.0029115,0,0,0,0,0,0,0,0,0
0.00022396,0.010414,0.041321,0.018813,0.043001,0.039082,0.06159,0.10538,0.24938,0.20168,0.11937,0.062934,0.023068,0.022844,0.00089586,0,0,0,0,0,0.0029115,0.020717,0.052184,0.050616,0.058343,0.12923,0.2224,0.21131,0.16081,0.053527,0.021389,0.01523,0.0013438,0,0,0,0,0,0,0,0.0079507,0.032475,0.07794,0.050168,0.12195,0.29597,0.20873,0.11579,0.056663,0.015454,0.013998,0.0029115,0,0,0,0,0,0,0,0,0
0.00033595,0.011198,0.041545,0.018029,0.044121,0.039082,0.06103,0.1047,0.25588,0.1991,0.11669,0.06103,0.024188,0.02206,0.0010078,0,0,0,0,0,0.0041433,0.020381,0.053975,0.05028,0.056887,0.13068,0.22486,0.20246,0.16338,0.054871,0.021389,0.01523,0.0014558,0,0,0,0,0,0,0,0.0094065,0.039418,0.073124,0.049832,0.12497,0.29877,0.19899,0.12004,0.055319,0.013662,0.015901,0.00055991,0,0,0,0,0,0,0,0,0
0.00022396,0.0097424,0.040985,0.017693,0.042777,0.038186,0.059574,0.1028,0.24894,0.20392,0.12072,0.066069,0.023628,0.023516,0.0012318,0,0,0,0,0,0.0032475,0.020269,0.051288,0.05028,0.054871,0.12609,0.23135,0.19709,0.1701,0.054871,0.022844,0.016349,0.0013438,0,0,0,0,0,0,0,0.0095185,0.033707,0.069653,0.05252,0.11814,0.30638,0.19888,0.12027,0.059239,0.015118,0.01523,0.0013438,0,0,0,0,0,0,0,0,0
0.00033595,0.0073908,0.043113,0.020941,0.041097,0.032475,0.060358,0.10336,0.24916,0.20582,0.11736,0.066517,0.026428,0.02374,0.0019037,0,0,0,0,0,0.0030235,0.022956,0.046473,0.049944,0.054871,0.12105,0.23628,0.19395,0.17133,0.057111,0.024524,0.015677,0.0027996,0,0,0,0,0,0,0,0.0091825,0.029115,0.070773,0.053863,0.11422,0.30616,0.2056,0.11422,0.06327,0.015118,0.011982,0.006495,0,0,0,0,0,0,0,0,0
0.00011198,0.01019,0.03785,0.021613,0.038186,0.031803,0.060918,0.1037,0.24871,0.20616,0.12161,0.067973,0.025308,0.023964,0.0019037,0,0,0,0,0,0.0032475,0.022284,0.044345,0.048264,0.053863,0.12307,0.23214,0.20235,0.16809,0.059686,0.024076,0.01523,0.0033595,0,0,0,0,0,0,0,0.0072788,0.030123,0.068869,0.052072,0.11534,0.29496,0.22072,0.11422,0.062038,0.016797,0.013774,0.0038074,0,0,0,0,0,0,0,0,0
0.00011198,0.012654,0.04009,0.017693,0.039194,0.029563,0.060694,0.10258,0.25174,0.20616,0.11948,0.069877,0.024748,0.023068,0.0023516,0,0,0,0,0,0.0039194,0.02206,0.043785,0.048824,0.052296,0.12318,0.23147,0.20347,0.16663,0.060694,0.024076,0.016909,0.0026876,0,0,0,0,0,0,0,0.0075028,0.023852,0.074244,0.04972,0.12184,0.27536,0.22811,0.11926,0.064726,0.017357,0.014782,0.0032475,0,0,0,0,0,0,0,0,0
0,0.012878,0.040314,0.019709,0.035386,0.030459,0.060918,0.10627,0.25319,0.20045,0.11937,0.070437,0.025308,0.022956,0.0023516,0,0,0,0,0,0.0040314,0.020045,0.046361,0.046809,0.053975,0.12385,0.23292,0.19754,0.16887,0.062262,0.024188,0.016461,0.0026876,0,0,0,0,0,0,0,0.0081747,0.028555,0.070661,0.049384,0.11781,0.28219,0.21848,0.12139,0.068981,0.015677,0.013662,0.0050392,0,0,0,0,0,0,0,0,0
0,0.010302,0.041209,0.021613,0.037626,0.030347,0.056775,0.1075,0.25207,0.20224,0.11725,0.071445,0.02598,0.022956,0.0026876,0,0,0,0,0,0.0036954,0.021613,0.048488,0.044457,0.052744,0.12396,0.23393,0.19933,0.16741,0.06103,0.024188,0.016349,0.0027996,0,0,0,0,0,0,0,0.0092945,0.026204,0.071892,0.045129,0.11769,0.28063,0.22184,0.12385,0.069093,0.016573,0.01523,0.0025756,0,0,0,0,0,0,0,0,0
0.00011198,0.013214,0.039978,0.021053,0.037514,0.030571,0.05991,0.10672,0.25207,0.20246,0.11277,0.071669,0.025756,0.023516,0.0026876,0,0,0,0,0,0.0042553,0.024188,0.046137,0.046025,0.053191,0.12587,0.23337,0.2009,0.16282,0.05991,0.023964,0.016573,0.0027996,0,0,0,0,0,0,0,0.0094065,0.035498,0.066853,0.049272,0.12979,0.27424,0.21646,0.11769,0.065174,0.017581,0.015901,0.0021277,0,0,0,0,0,0,0,0,0
0.00022396,0.01355,0.038746,0.018141,0.03953,0.028891,0.061142,0.1075,0.25073,0.2019,0.11859,0.068869,0.02542,0.024076,0.0026876,0,0,0,0,0,0.0045913,0.022172,0.045353,0.04748,0.051848,0.12531,0.23259,0.20067,0.16853,0.058119,0.023964,0.016573,0.0027996,0,0,0,0,0,0,0,0.0096305,0.034714,0.065286,0.045353,0.12654,0.2748,0.22363,0.11971,0.06551,0.016685,0.015454,0.0026876,0,0,0,0,0,0,0,0,0
0,0.012318,0.039754,0.021053,0.03729,0.031915,0.057335,0.10582,0.25286,0.20179,0.11747,0.070437,0.025868,0.022284,0.0038074,0,0,0,0,0,0.0035834,0.019821,0.048936,0.048152,0.052184,0.12643,0.23247,0.20123,0.16361,0.060358,0.023068,0.017245,0.0029115,0,0,0,0,0,0,0,0.0079507,0.030907,0.066517,0.04916,0.11243,0.29339,0.21624,0.12094,0.067077,0.017805,0.015677,0.0019037,0,0,0,0,0,0,0,0,0
0.00022396,0.014558,0.03785,0.018925,0.039866,0.029787,0.06215,0.10157,0.25286,0.20582,0.11545,0.067525,0.027212,0.023516,0.0026876,0,0,0,0,0,0.0034714,0.019597,0.047592,0.048712,0.05252,0.13024,0.22788,0.20045,0.16697,0.059686,0.023292,0.015677,0.0039194,0,0,0,0,0,0,0,0.0089586,0.029003,0.069205,0.049048,0.12004,0.28903,0.21299,0.12184,0.064166,0.016909,0.013438,0.0053751,0,0,0,0,0,0,0,0,0
0,0.015342,0.038634,0.017133,0.045913,0.030795,0.065733,0.1037,0.26159,0.19339,0.1075,0.073348,0.023404,0.021613,0.0019037,0,0,0,0,0,0.0039194,0.025084,0.054759,0.045801,0.052072,0.13124,0.23852,0.20448,0.15006,0.052632,0.023516,0.014558,0.0033595,0,0,0,0,0,0,0,0.0096305,0.044009,0.07234,0.043673,0.12665,0.3019,0.19854,0.11657,0.056663,0.016461,0.012654,0.00089586,0,0,0,0,0,0,0,0,0
0.00044793,0.012318,0.040761,0.023516,0.039866,0.032811,0.066629,0.10437,0.25263,0.19832,0.10907,0.07234,0.02262,0.020045,0.0042553,0,0,0,0,0,0.0036954,0.032139,0.046025,0.049384,0.053639,0.13225,0.23337,0.20414,0.15151,0.05308,0.022956,0.013998,0.0038074,0,0,0,0,0,0,0,0.010302,0.047816,0.067189,0.048264,0.1252,0.3009,0.20672,0.10918,0.054311,0.015789,0.012654,0.0016797,0,0,0,0,0,0,0,0,0
0.00044793,0.013774,0.03785,0.026428,0.036954,0.034826,0.06551,0.10549,0.25756,0.19283,0.10997,0.071333,0.024188,0.019933,0.0029115,0,0,0,0,0,0.0035834,0.029115,0.049496,0.046585,0.058567,0.12923,0.23236,0.20179,0.15476,0.052744,0.024748,0.014558,0.0024636,0,0,0,0,0,0,0,0.010078,0.04748,0.065062,0.050952,0.12956,0.30515,0.20873,0.10325,0.050616,0.015342,0.01355,0.00022396,0,0,0,0,0,0,0,0,0
0.00033595,0.01355,0.040202,0.025308,0.039082,0.032811,0.065957,0.10347,0.25442,0.20134,0.10571,0.071669,0.024188,0.021053,0.00089586,0,0,0,0,0,0.0031355,0.030011,0.050392,0.046361,0.057895,0.13292,0.23527,0.19653,0.15364,0.054087,0.023516,0.013774,0.0024636,0,0,0,0,0,0,0,0.0097424,0.048712,0.067189,0.048936,0.14849,0.2972,0.19205,0.10426,0.053751,0.013774,0.013662,0.0022396,0,0,0,0,0,0,0,0,0
0.00022396,0.012542,0.041209,0.025196,0.035386,0.037514,0.066965,0.10325,0.24916,0.20414,0.10997,0.066405,0.021277,0.023628,0.0031355,0,0,0,0,0,0.0030235,0.025868,0.049048,0.050616,0.056887,0.13259,0.23203,0.19686,0.16114,0.052296,0.023068,0.014446,0.0021277,0,0,0,0,0,0,0,0.010526,0.037962,0.071557,0.052184,0.14076,0.28802,0.20258,0.11568,0.049384,0.015901,0.014222,0.0012318,0,0,0,0,0,0,0,0,0
0.00055991,0.011422,0.042329,0.02542,0.035274,0.03841,0.066965,0.10078,0.2561,0.20112,0.10773,0.066741,0.022844,0.020605,0.0036954,0,0,0,0,0,0.0045913,0.026764,0.05028,0.04804,0.060694,0.13404,0.23415,0.19026,0.15946,0.052072,0.024076,0.013662,0.0019037,0,0,0,0,0,0,0,0.0094065,0.03729,0.07346,0.054647,0.13662,0.29015,0.21523,0.10437,0.047032,0.015677,0.014222,0.0019037,0,0,0,0,0,0,0,0,0
0.00033595,0.010974,0.044009,0.022844,0.039082,0.035946,0.065286,0.099664,0.25476,0.20661,0.10739,0.065957,0.023516,0.021837,0.0017917,0,0,0,0,0,0.0040314,0.02598,0.050168,0.050168,0.056775,0.13449,0.22979,0.1991,0.15935,0.052184,0.022956,0.013326,0.0016797,0,0,0,0,0,0,0,0.0069429,0.037066,0.074916,0.049496,0.13606,0.29955,0.20235,0.10997,0.050392,0.016013,0.011534,0.0057111,0,0,0,0,0,0,0,0,0
0.00044793,0.011534,0.039642,0.02486,0.039642,0.036618,0.065622,0.09832,0.25868,0.20414,0.10907,0.06551,0.020829,0.023628,0.0014558,0,0,0,0,0,0.0040314,0.026204,0.046809,0.053303,0.058343,0.13382,0.22643,0.19933,0.16226,0.0514,0.022396,0.01411,0.0015677,0,0,0,0,0,0,0,0.0068309,0.036394,0.073012,0.053751,0.12744,0.29429,0.19798,0.12923,0.048824,0.015901,0.012766,0.0035834,0,0,0,0,0,0,0,0,0
0.00022396,0.0098544,0.045353,0.022844,0.040649,0.03673,0.066517,0.097872,0.26036,0.19731,0.1131,0.064838,0.020717,0.02206,0.0015677,0,0,0,0,0,0.0032475,0.02766,0.0486,0.052296,0.062262,0.13382,0.22676,0.19709,0.16249,0.048488,0.021501,0.01411,0.0016797,0,0,0,0,0,0,0,0.0086226,0.043225,0.071445,0.04916,0.13359,0.29642,0.20291,0.12665,0.039082,0.013662,0.013886,0.0013438,0,0,0,0,0,0,0,0,0
0.00022396,0.014446,0.041097,0.022508,0.039754,0.041769,0.066405,0.10325,0.26137,0.19563,0.10683,0.064726,0.020493,0.019933,0.0015677,0,0,0,0,0,0.0030235,0.029339,0.047592,0.054311,0.061142,0.13572,0.22665,0.19843,0.15834,0.049384,0.020941,0.013662,0.0014558,0,0,0,0,0,0,0,0.0082867,0.047592,0.071333,0.050392,0.14132,0.29373,0.20705,0.11086,0.040202,0.012654,0.014334,0.0022396,0,0,0,0,0,0,0,0,0
0.00022396,0.014558,0.038074,0.024524,0.038298,0.043561,0.065398,0.1037,0.2654,0.19451,0.11243,0.056887,0.021613,0.019485,0.0013438,0,0,0,0,0,0.0031355,0.027436,0.047816,0.054871,0.063046,0.13225,0.22296,0.20202,0.16204,0.049048,0.022284,0.011646,0.0014558,0,0,0,0,0,0,0,0.0067189,0.044233,0.072564,0.05084,0.13919,0.29149,0.19877,0.12307,0.044009,0.015901,0.012766,0.00044793,0,0,0,0,0,0,0,0,0
0.00011198,0.012878,0.03897,0.024524,0.036842,0.045689,0.067189,0.10493,0.26081,0.19093,0.12184,0.053303,0.021389,0.019261,0.0013438,0,0,0,0,0,0.0032475,0.025644,0.048712,0.054871,0.065845,0.13068,0.22374,0.19922,0.1654,0.047368,0.02206,0.011758,0.0014558,0,0,0,0,0,0,0,0.006383,0.037626,0.07682,0.054983,0.14244,0.28847,0.19843,0.11971,0.046025,0.014782,0.011534,0.0027996,0,0,0,0,0,0,0,0,0
0.00011198,0.01075,0.041545,0.021837,0.04009,0.045913,0.066293,0.10504,0.26002,0.19384,0.11691,0.055319,0.021277,0.019821,0.0012318,0,0,0,0,0,0.0031355,0.024076,0.049384,0.057111,0.066293,0.13382,0.21803,0.19832,0.16775,0.047368,0.021501,0.011758,0.0014558,0,0,0,0,0,0,0,0.006495,0.045353,0.071669,0.056999,0.13964,0.29071,0.19978,0.11646,0.043225,0.014222,0.01187,0.0035834,0,0,0,0,0,0,0,0,0
0.00033595,0.010862,0.040426,0.022172,0.039194,0.047032,0.066741,0.10336,0.25554,0.19608,0.12576,0.05196,0.019933,0.019373,0.0012318,0,0,0,0,0,0.0026876,0.029451,0.043785,0.057447,0.067189,0.13315,0.21635,0.20112,0.16697,0.047032,0.021613,0.011758,0.0014558,0,0,0,0,0,0,0,0.0072788,0.034938,0.074468,0.061366,0.14188,0.28757,0.19754,0.12419,0.041545,0.013886,0.011758,0.0035834,0,0,0,0,0,0,0,0,0
0.00022396,0.013326,0.042441,0.02206,0.03897,0.044009,0.067973,0.10426,0.25454,0.19574,0.1224,0.053863,0.019373,0.020605,0.00022396,0,0,0,0,0,0.0025756,0.031243,0.046809,0.054983,0.067189,0.13259,0.21769,0.20056,0.16674,0.044905,0.02206,0.011982,0.00067189,0,0,0,0,0,0,0,0.0083987,0.04804,0.071892,0.055543,0.15196,0.28701,0.19149,0.12318,0.031579,0.014782,0.01411,0.0020157,0,0,0,0,0,0,0,0,0
0,0.011198,0.042889,0.022508,0.041769,0.041993,0.069205,0.10649,0.25745,0.19216,0.12408,0.050952,0.019373,0.019709,0.00022396,0,0,0,0,0,0.0027996,0.026316,0.049832,0.058007,0.065733,0.13124,0.22217,0.19944,0.16495,0.045801,0.019709,0.013214,0.00078387,0,0,0,0,0,0,0,0.0077268,0.036954,0.07514,0.058007,0.12598,0.30806,0.19205,0.12833,0.038074,0.013886,0.013662,0.0021277,0,0,0,0,0,0,0,0,0
0,0.010974,0.040761,0.024076,0.041209,0.044233,0.067189,0.10526,0.25241,0.19574,0.12755,0.051512,0.019933,0.019037,0.00011198,0,0,0,0,0,0.0030235,0.026428,0.04692,0.058903,0.068085,0.13203,0.21837,0.19978,0.16764,0.046025,0.018365,0.013774,0.00067189,0,0,0,0,0,0,0,0.0092945,0.034826,0.073572,0.060694,0.13024,0.30258,0.19451,0.12777,0.03785,0.013662,0.012318,0.0026876,0,0,0,0,0,0,0,0,0
0.00022396,0.012542,0.040538,0.024076,0.041657,0.044345,0.067973,0.10638,0.25677,0.18645,0.12632,0.054759,0.019597,0.018253,0.00011198,0,0,0,0,0,0.0035834,0.030571,0.045801,0.056887,0.065733,0.13617,0.21848,0.20482,0.16215,0.044345,0.018253,0.012542,0.00067189,0,0,0,0,0,0,0,0.0091825,0.039866,0.079507,0.062038,0.12912,0.30392,0.20168,0.10784,0.040426,0.012654,0.01299,0.00078387,0,0,0,0,0,0,0,0,0
0.00022396,0.011982,0.040426,0.026204,0.040873,0.045465,0.068421,0.10795,0.25633,0.18488,0.12643,0.051064,0.021613,0.018029,0.00011198,0,0,0,0,0,0.0022396,0.031579,0.046361,0.058343,0.066405,0.13639,0.2168,0.20683,0.16013,0.043225,0.018925,0.011982,0.00078387,0,0,0,0,0,0,0,0.0098544,0.040649,0.080067,0.062486,0.13639,0.30437,0.2019,0.1019,0.038298,0.011982,0.011982,0.00011198,0,0,0,0,0,0,0,0,0
0.00011198,0.01019,0.043785,0.025308,0.039194,0.046473,0.066965,0.10918,0.25767,0.18399,0.12889,0.048264,0.021277,0.018477,0.00022396,0,0,0,0,0,0.0022396,0.027996,0.047928,0.056999,0.068309,0.13203,0.22139,0.20414,0.16473,0.042329,0.019597,0.011646,0.00067189,0,0,0,0,0,0,0,0.0088466,0.034826,0.073796,0.068197,0.13046,0.2953,0.2075,0.114,0.040761,0.012766,0.0097424,0.0038074,0,0,0,0,0,0,0,0,0
0.00022396,0.0086226,0.044681,0.024524,0.040985,0.046809,0.067637,0.10515,0.26036,0.1813,0.13135,0.048936,0.021053,0.018141,0.00022396,0,0,0,0,0,0.0031355,0.024188,0.051176,0.054983,0.068981,0.13505,0.2262,0.19586,0.16741,0.041545,0.019149,0.011646,0.00067189,0,0,0,0,0,0,0,0.0096305,0.03785,0.077044,0.059798,0.13035,0.29686,0.20952,0.11568,0.037178,0.012878,0.0094065,0.0038074,0,0,0,0,0,0,0,0,0
0.00022396,0.0097424,0.044121,0.02486,0.041209,0.048264,0.066853,0.10594,0.25857,0.18455,0.12508,0.052408,0.019149,0.018925,0.00011198,0,0,0,0,0,0.0026876,0.026988,0.049832,0.055991,0.068421,0.13483,0.22665,0.1991,0.16204,0.042553,0.018365,0.01187,0.00067189,0,0,0,0,0,0,0,0.0097424,0.049944,0.065957,0.060246,0.12923,0.30582,0.2131,0.1037,0.036954,0.012318,0.0097424,0.0032475,0,0,0,0,0,0,0,0,0
0.00022396,0.0098544,0.044121,0.023964,0.043001,0.047928,0.06495,0.11243,0.2523,0.18746,0.12217,0.054087,0.019933,0.017469,0.00011198,0,0,0,0,0,0.0029115,0.028555,0.047704,0.057895,0.067749,0.1374,0.23035,0.19317,0.16215,0.041881,0.018029,0.011422,0.00078387,0,0,0,0,0,0,0,0.0090705,0.052072,0.069429,0.056551,0.14726,0.2991,0.19429,0.10963,0.039082,0.012878,0.010302,0.00033595,0,0,0,0,0,0,0,0,0
0.00011198,0.0097424,0.044905,0.022844,0.039866,0.049944,0.070325,0.10929,0.25398,0.18847,0.11915,0.054423,0.021165,0.015677,0.00011198,0,0,0,0,0,0.0032475,0.032923,0.044345,0.057111,0.068869,0.13718,0.22945,0.19709,0.15733,0.042105,0.019485,0.010078,0.00078387,0,0,0,0,0,0,0,0.0083987,0.053191,0.074132,0.055319,0.14535,0.3047,0.18477,0.11613,0.03449,0.012766,0.010414,0.00033595,0,0,0,0,0,0,0,0,0
0,0.0072788,0.044345,0.023852,0.038634,0.049272,0.069541,0.10683,0.25901,0.18936,0.1252,0.04916,0.021277,0.016237,0,0,0,0,0,0,0.0024636,0.031243,0.043113,0.056775,0.068421,0.13807,0.22396,0.20291,0.16125,0.040873,0.020941,0.0098544,0.00011198,0,0,0,0,0,0,0,0.006383,0.03841,0.075588,0.058231,0.13975,0.30717,0.18354,0.12822,0.039306,0.01243,0.010526,0.00044793,0,0,0,0,0,0,0,0,0
0.00033595,0.0079507,0.043001,0.024188,0.041209,0.049272,0.067749,0.10482,0.25991,0.1897,0.12273,0.05196,0.020381,0.016797,0,0,0,0,0,0,0.0024636,0.029115,0.045241,0.05991,0.067861,0.13763,0.22632,0.19406,0.16596,0.040985,0.020717,0.0096305,0.00011198,0,0,0,0,0,0,0,0.0057111,0.03673,0.079395,0.062262,0.1327,0.30504,0.19418,0.11669,0.043673,0.012654,0.010974,0,0,0,0,0,0,0,0,0,0
0.00011198,0.0087346,0.043449,0.020829,0.042777,0.051064,0.064726,0.10784,0.25554,0.19261,0.12195,0.054311,0.020045,0.016013,0,0,0,0,0,0,0.0033595,0.028443,0.043449,0.059351,0.070325,0.14177,0.22363,0.19239,0.16506,0.042329,0.018925,0.010862,0.00011198,0,0,0,0,0,0,0,0.0051512,0.03841,0.078163,0.061814,0.13561,0.30392,0.19283,0.1196,0.040761,0.01243,0.01131,0,0,0,0,0,0,0,0,0,0
0,0.010302,0.044457,0.019485,0.042553,0.05084,0.064838,0.11456,0.257,0.18242,0.12419,0.053415,0.019037,0.016909,0,0,0,0,0,0,0.0033595,0.032027,0.041657,0.057895,0.070437,0.14155,0.22587,0.19373,0.16316,0.040761,0.019373,0.010078,0.00011198,0,0,0,0,0,0,0,0.0077268,0.050392,0.071109,0.056103,0.14916,0.29462,0.20213,0.10974,0.035722,0.012206,0.011086,0,0,0,0,0,0,0,0,0,0
0.00044793,0.01131,0.042441,0.020157,0.042329,0.05084,0.069317,0.11086,0.25845,0.18488,0.12016,0.053303,0.019933,0.015566,0,0,0,0,0,0,0.0041433,0.032475,0.041321,0.059239,0.070997,0.14177,0.21747,0.20437,0.15733,0.041881,0.018029,0.010862,0.00011198,0,0,0,0,0,0,0,0.0080627,0.049944,0.074916,0.062934,0.15398,0.28768,0.20168,0.11109,0.027996,0.01187,0.0098544,0,0,0,0,0,0,0,0,0,0
0.00067189,0.010862,0.041097,0.020381,0.041881,0.050392,0.068869,0.10795,0.2617,0.18645,0.12497,0.048936,0.019821,0.016013,0,0,0,0,0,0,0.0038074,0.027548,0.045129,0.058455,0.072004,0.13987,0.22867,0.19261,0.16181,0.040314,0.018477,0.011198,0.00011198,0,0,0,0,0,0,0,0.0076148,0.03953,0.069765,0.067189,0.1533,0.27716,0.20022,0.12699,0.034602,0.012318,0.011198,0.00011198,0,0,0,0,0,0,0,0,0
0,0.0076148,0.03505,0.02374,0.043113,0.048824,0.066181,0.11725,0.26338,0.18544,0.12284,0.050168,0.019149,0.017245,0,0,0,0,0,0,0.0016797,0.020829,0.047816,0.058455,0.070661,0.1458,0.21523,0.20179,0.16719,0.043113,0.01523,0.012206,0,0,0,0,0,0,0,0,0.0089586,0.034267,0.077156,0.066069,0.14345,0.28052,0.21624,0.11736,0.036058,0.0090705,0.010862,0,0,0,0,0,0,0,0,0,0
