@relation blinks1
@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute f21 numeric
@attribute f22 numeric
@attribute f23 numeric
@attribute f24 numeric
@attribute f25 numeric
@attribute f26 numeric
@attribute f27 numeric
@attribute f28 numeric
@attribute f29 numeric
@attribute f30 numeric
@attribute f31 numeric
@attribute f32 numeric
@attribute f33 numeric
@attribute f34 numeric
@attribute f35 numeric
@attribute f36 numeric
@attribute f37 numeric
@attribute f38 numeric
@attribute f39 numeric
@attribute f40 numeric
@attribute f41 numeric
@attribute f42 numeric
@attribute f43 numeric
@attribute f44 numeric
@attribute f45 numeric
@attribute f46 numeric
@attribute f47 numeric
@attribute f48 numeric
@attribute f49 numeric
@attribute f50 numeric
@attribute f51 numeric
@attribute f52 numeric
@attribute f53 numeric
@attribute f54 numeric
@attribute f55 numeric
@attribute f56 numeric
@attribute f57 numeric
@attribute f58 numeric
@attribute f59 numeric
@attribute f60 numeric
@attribute clase {0, 1, 2}
@data
8.2271e-05,0.0047717,0.0088852,0.030358,0.020814,0.027149,0.082188,0.14776,0.2942,0.2028,0.057589,0.034471,0.027396,0.022624,0.01958,0.010448,0.0074866,0.0013986,0,0,0,0.0017277,0.0081448,0.023776,0.044591,0.073879,0.15944,0.19959,0.27766,0.095434,0.04204,0.031592,0.022131,0.01341,0.0060058,0.00057589,0,0,0,0,0,0,0.0023858,0.018758,0.065323,0.09601,0.1508,0.24229,0.27265,0.061868,0.036117,0.026903,0.015631,0.0076512,0.0036199,0,0,0,0,0,0
0.00016454,0.0042781,0.010531,0.027725,0.020732,0.02863,0.082024,0.14776,0.29083,0.20633,0.05726,0.034471,0.027643,0.023118,0.019251,0.010613,0.0071575,0.0014809,0,0,0,0.0015631,0.0084739,0.023365,0.046894,0.0761,0.15541,0.19827,0.27824,0.09601,0.041958,0.031098,0.023118,0.013575,0.0051008,0.00082271,0,0,0,0,0,0,0.0013163,0.019005,0.064171,0.097984,0.1513,0.23661,0.27939,0.061456,0.036035,0.027067,0.014233,0.0083093,0.0031263,0,0,0,0,0,0
0,0.0047717,0.0087207,0.029288,0.022378,0.026985,0.081366,0.1499,0.29453,0.19942,0.05907,0.033649,0.028137,0.023529,0.01884,0.010284,0.0070753,0.0020568,0,0,0,0.0013986,0.0080625,0.025257,0.045907,0.072974,0.15837,0.19975,0.27265,0.10004,0.041382,0.032497,0.021061,0.012999,0.0066639,0.00098725,0,0,0,0,0,0,0.0014809,0.019745,0.069601,0.095845,0.14439,0.23595,0.27585,0.068943,0.03587,0.024763,0.016536,0.0083916,0.0026327,0,0,0,0,0,0
0,0.0049362,0.010119,0.028466,0.021884,0.026738,0.082517,0.14751,0.29116,0.20247,0.062855,0.031263,0.028712,0.023118,0.018593,0.010777,0.0068285,0.0020568,0,0,0,0.0011518,0.0086384,0.025915,0.045084,0.072398,0.15755,0.19868,0.27684,0.097491,0.042698,0.031263,0.021802,0.013657,0.0059235,0.00090498,0,0,0,0,0,0,0.0010695,0.017112,0.070588,0.093377,0.15006,0.2376,0.26919,0.070753,0.037186,0.023529,0.017277,0.0085561,0.0034554,0.00024681,0,0,0,0,0
0,0.0049362,0.011518,0.029617,0.020239,0.026573,0.08515,0.14077,0.29313,0.20617,0.059893,0.031181,0.029782,0.022954,0.020074,0.0092143,0.0068285,0.0019745,0,0,0,0.0012341,0.0097079,0.025586,0.043521,0.075442,0.15771,0.19457,0.2798,0.096915,0.042205,0.031263,0.021966,0.012999,0.006088,0.00098725,0,0,0,0,0,0,0.0010695,0.02139,0.069107,0.09675,0.14093,0.23957,0.28211,0.060222,0.035459,0.02501,0.017112,0.0074866,0.0034554,0.00032908,0,0,0,0,0
8.2271e-05,0.0066639,0.01086,0.029288,0.018017,0.026738,0.084327,0.14669,0.2919,0.2014,0.06088,0.033896,0.028466,0.022295,0.019087,0.010777,0.0065817,0.0020568,0,0,0,0.00098725,0.0098725,0.02427,0.044179,0.072645,0.16133,0.19852,0.27577,0.09675,0.042452,0.031592,0.021637,0.013328,0.0056767,0.00098725,0,0,0,0,0,0,0.0011518,0.019251,0.066557,0.096339,0.15039,0.23398,0.27462,0.07248,0.032826,0.024352,0.016865,0.0076512,0.0032086,0.00032908,0,0,0,0,0
8.2271e-05,0.0058412,0.0099548,0.028301,0.01884,0.024517,0.075689,0.15385,0.29264,0.20823,0.060716,0.033237,0.027643,0.022049,0.01884,0.010942,0.0067462,0.0018922,0,0,0,0.00057589,0.0097902,0.021966,0.043274,0.068202,0.16109,0.2009,0.27882,0.10128,0.040724,0.031345,0.021308,0.014068,0.0054299,0.0012341,0,0,0,0,0,0,0.00082271,0.016207,0.067215,0.082024,0.15376,0.23595,0.28095,0.078075,0.032908,0.02427,0.015631,0.008803,0.0031263,0.00024681,0,0,0,0,0
0,0,0.00024681,0.0081448,0.022954,0.023365,0.083422,0.17046,0.26606,0.24698,0.059482,0.031263,0.026985,0.022131,0.019663,0.010777,0.0063348,0.0017277,0,0,0,0,0.0014809,0.018182,0.028712,0.063184,0.18256,0.1912,0.31057,0.090662,0.040971,0.031098,0.020897,0.014397,0.0051008,0.00098725,0,0,0,0,0,0,0.00065817,0.014562,0.045413,0.085068,0.16191,0.23735,0.30193,0.069272,0.031921,0.023941,0.016948,0.0074044,0.0036199,0,0,0,0,0,0
0,0,0,0.00098725,0.0068285,0.018675,0.084739,0.16199,0.25364,0.27635,0.074702,0.034471,0.02789,0.021966,0.018675,0.010695,0.0073221,0.0010695,0,0,0,0,0.0012341,0.0067462,0.01703,0.080543,0.16306,0.16989,0.32818,0.11699,0.043192,0.03151,0.020897,0.013986,0.0059235,0.00082271,0,0,0,0,0,0,0.0019745,0.007898,0.032497,0.10243,0.14784,0.22139,0.30786,0.093624,0.034389,0.021719,0.017195,0.0087207,0.0024681,0,0,0,0,0,1
0,0,0,0.0014809,0.0055121,0.015302,0.091074,0.1494,0.26475,0.27034,0.078898,0.034718,0.028548,0.022707,0.01777,0.011353,0.0069107,0.0012341,0,0,0,0,0.0017277,0.0062526,0.017112,0.081859,0.14858,0.17713,0.32752,0.12151,0.045578,0.031427,0.020897,0.013904,0.0057589,0.00074044,0,0,0,0,0,0,0.0031263,0.0062526,0.03513,0.087289,0.14998,0.21316,0.31724,0.097408,0.039161,0.022871,0.016536,0.0092143,0.0026327,0,0,0,0,0,1
0,0,8.2271e-05,0.0016454,0.0053476,0.023036,0.085891,0.1499,0.28087,0.25208,0.079062,0.033402,0.028795,0.022707,0.017359,0.011189,0.0074866,0.0011518,0,0,0,0,0.0015631,0.0062526,0.019827,0.081613,0.14949,0.1754,0.33023,0.11748,0.044097,0.031839,0.021802,0.013821,0.0056767,0.00090498,0,0,0,0,0,0,0.0025504,0.0076512,0.037845,0.093706,0.14809,0.22304,0.29552,0.10152,0.038914,0.025915,0.01448,0.0082271,0.0023036,0.00024681,0,0,0,0,2
0,0,0,0.00082271,0.0046894,0.022789,0.082353,0.15919,0.27133,0.26203,0.073221,0.032497,0.029864,0.022624,0.019169,0.011353,0.0069107,0.0011518,0,0,0,0,0.00041135,0.0061703,0.017688,0.072727,0.16742,0.17203,0.32201,0.12044,0.045989,0.032086,0.021719,0.014397,0.0059235,0.00098725,0,0,0,0,0,0,0.00049362,0.0074866,0.030193,0.090991,0.16298,0.21267,0.29938,0.10234,0.04023,0.024928,0.017277,0.0077334,0.0031263,0.00016454,0,0,0,0,2
0,0,0,0.00049362,0.010202,0.029864,0.078651,0.16668,0.27339,0.23719,0.075031,0.034225,0.031098,0.023612,0.019005,0.011271,0.0079803,0.0013163,0,0,0,0,0.00024681,0.0087207,0.027232,0.069848,0.17227,0.17721,0.30588,0.1146,0.046565,0.03225,0.022954,0.014233,0.0068285,0.0011518,0,0,0,0,0,0,0,0.0097079,0.040148,0.087536,0.16405,0.22106,0.28984,0.095023,0.038996,0.02608,0.015961,0.0086384,0.0028795,8.2271e-05,0,0,0,0,1
0,0,0.00024793,0.0044628,0.018595,0.031322,0.081405,0.15744,0.27471,0.2205,0.083967,0.031983,0.031818,0.023719,0.019339,0.011074,0.0079339,0.0014876,0,0,0,0,0.00033058,0.0095868,0.03876,0.065785,0.16669,0.18066,0.29959,0.11669,0.043967,0.033306,0.022562,0.013884,0.0071901,0.00099174,0,0,0,0,0,0,0.00024793,0.010331,0.048347,0.091322,0.14231,0.23165,0.28686,0.096364,0.039504,0.025289,0.015702,0.0090909,0.0029752,0,0,0,0,0,1
0,0,0.0010744,0.012893,0.020744,0.028099,0.08562,0.15777,0.27008,0.21711,0.079421,0.032149,0.031653,0.023967,0.018926,0.011074,0.0075207,0.0019008,0,0,0,0,0.0034711,0.019339,0.035702,0.069421,0.16446,0.1824,0.2957,0.10802,0.043554,0.032975,0.023058,0.013471,0.0071901,0.0012397,0,0,0,0,0,0.00016529,0.0033058,0.018678,0.054793,0.087107,0.15066,0.23008,0.28041,0.083058,0.037769,0.026694,0.015289,0.008843,0.0027273,0.00041322,0,0,0,0,1
0,0,0.0061157,0.020165,0.016446,0.03,0.085868,0.15198,0.27818,0.20752,0.076529,0.032149,0.032231,0.022975,0.019752,0.010909,0.0072727,0.0019008,0,0,0,0,0.0053719,0.023223,0.037273,0.07686,0.15661,0.18727,0.28529,0.10711,0.044298,0.032397,0.022314,0.014215,0.0065289,0.0012397,0,0,0,0,0,0.00016529,0.0045455,0.020992,0.05876,0.090496,0.14471,0.23446,0.27107,0.083884,0.038099,0.025537,0.016033,0.0080165,0.0032231,0,0,0,0,0,1
0,0.00057851,0.008843,0.019339,0.02,0.027851,0.085868,0.15099,0.27884,0.20901,0.071488,0.03157,0.031983,0.024298,0.018678,0.010826,0.0077686,0.0020661,0,0,0,0.00016529,0.0071901,0.025868,0.037273,0.077521,0.15083,0.19479,0.28554,0.10008,0.043306,0.03281,0.021653,0.014793,0.0071074,0.0010744,0,0,0,0,0,0.0007438,0.0063636,0.02281,0.061488,0.092397,0.14653,0.21967,0.28388,0.075289,0.037273,0.025207,0.016116,0.0084298,0.003719,8.2645e-05,0,0,0,0,1
0,0.001157,0.0071901,0.023058,0.01843,0.031157,0.082397,0.15091,0.27752,0.21711,0.064298,0.032893,0.030413,0.024545,0.018595,0.010826,0.0079339,0.0015702,0,0,0,0.0007438,0.006281,0.023802,0.039174,0.07314,0.15636,0.19388,0.28355,0.10223,0.043636,0.032645,0.022314,0.014298,0.0067769,0.001157,0,0,0,0,0,0.00016529,0.0053719,0.018182,0.061488,0.092231,0.14041,0.21917,0.29785,0.073636,0.038512,0.023719,0.016364,0.0087603,0.0041322,0,0,0,0,0,1
0,0.0017355,0.010165,0.022397,0.019504,0.030579,0.086198,0.15298,0.2781,0.20934,0.062066,0.032727,0.031322,0.023967,0.019091,0.010909,0.0073554,0.0015702,0,0,0,0.001405,0.007438,0.026281,0.038595,0.074132,0.16058,0.19231,0.27942,0.10025,0.043802,0.031405,0.023223,0.014215,0.0057025,0.0012397,0,0,0,0,0,0.00041322,0.0060331,0.019504,0.065702,0.092479,0.14496,0.22545,0.28438,0.069174,0.039256,0.022645,0.019091,0.0070248,0.0038017,8.2645e-05,0,0,0,0,0
0,0.0025368,0.010401,0.024099,0.018688,0.028158,0.087942,0.15424,0.27304,0.20802,0.064181,0.033739,0.03171,0.023592,0.018688,0.012346,0.0067648,0.0018603,0,0,0,0.0016912,0.0082023,0.024353,0.039912,0.077287,0.1599,0.19305,0.2793,0.094707,0.042703,0.033063,0.022916,0.015305,0.0065956,0.0010147,0,0,0,0,0,0.00093015,0.004989,0.016827,0.06342,0.10206,0.13885,0.22518,0.2804,0.075089,0.037291,0.024269,0.019871,0.0068493,0.0038052,0.00016912,0,0,0,0,0
0.00016912,0.002875,0.012261,0.024269,0.01928,0.025791,0.08532,0.15364,0.28209,0.20201,0.065195,0.032471,0.031541,0.022746,0.019533,0.012007,0.0067648,0.0020294,0,0,0,0.0010993,0.0093015,0.025283,0.040081,0.07678,0.16134,0.19618,0.27668,0.092254,0.042111,0.032809,0.022408,0.015813,0.0069339,0.00093015,0,0,0,0,0,0.00016912,0.0059192,0.019533,0.066717,0.097412,0.14392,0.22772,0.27127,0.076949,0.03653,0.022408,0.020041,0.0074412,0.0037206,0.00025368,0,0,0,0,0
0,0.002875,0.011754,0.024945,0.019533,0.027059,0.087181,0.15584,0.27533,0.20548,0.062828,0.032471,0.031372,0.023423,0.018772,0.01243,0.0068493,0.0018603,0,0,0,0.001353,0.0086251,0.026974,0.039574,0.075765,0.16328,0.20058,0.26788,0.096144,0.040504,0.034162,0.021224,0.016658,0.0061728,0.0010993,0,0,0,0,0,0,0.0051581,0.020548,0.065618,0.10798,0.1391,0.23254,0.26983,0.069931,0.036107,0.022577,0.018434,0.0079486,0.004228,0,0,0,0,0,0
0,0.0029732,0.011383,0.02421,0.019963,0.027438,0.086052,0.15392,0.28007,0.20447,0.062181,0.03211,0.03211,0.023106,0.018858,0.012232,0.0066259,0.0022936,0,0,0,0.0010194,0.0098539,0.025484,0.041199,0.077897,0.15843,0.19767,0.27149,0.095141,0.042474,0.034234,0.021747,0.0158,0.0065409,0.0010194,0,0,0,0,0,8.4947e-05,0.0039925,0.019708,0.06422,0.10661,0.13982,0.23284,0.27064,0.070761,0.037717,0.022851,0.018434,0.00807,0.0041624,8.4947e-05,0,0,0,0,0
0,0.0049269,0.012827,0.026249,0.017244,0.027268,0.085032,0.15579,0.27735,0.20379,0.063031,0.031176,0.03194,0.023276,0.019198,0.011723,0.0073055,0.0018688,0,0,0,0.0022086,0.0089195,0.025654,0.042049,0.076538,0.15902,0.20116,0.27081,0.092253,0.042644,0.034064,0.022256,0.015121,0.006371,0.00093442,0,0,0,0,0,0.00050968,0.0046721,0.020387,0.062691,0.10321,0.149,0.22282,0.27574,0.068128,0.037971,0.023361,0.019538,0.0082399,0.0035678,0.00016989,0,0,0,0,0
0,0.0051818,0.012827,0.023785,0.019283,0.028372,0.089789,0.14815,0.28211,0.20056,0.062521,0.032365,0.031006,0.02438,0.018349,0.011638,0.007985,0.0016989,0,0,0,0.0013592,0.010109,0.024805,0.041284,0.08019,0.15681,0.1992,0.27429,0.090384,0.041709,0.034489,0.022341,0.015036,0.0073055,0.00067958,0,0,0,0,0,0.00016989,0.0051818,0.022766,0.061502,0.10024,0.14594,0.23191,0.27226,0.070166,0.036867,0.02353,0.017754,0.0090894,0.0026334,0,0,0,0,0,0
0,0.0042474,0.014186,0.022426,0.019793,0.028627,0.087411,0.15486,0.27752,0.20014,0.062946,0.03262,0.030751,0.024125,0.018858,0.012063,0.0068807,0.0024635,8.4947e-05,0,0,0.0023785,0.0092593,0.025654,0.04052,0.077812,0.16013,0.19835,0.27829,0.086052,0.042389,0.033894,0.022256,0.014526,0.0072205,0.0012742,0,0,0,0,0,0.00050968,0.0051818,0.02421,0.062436,0.098794,0.14645,0.23208,0.27022,0.070506,0.035933,0.0237,0.018773,0.0078152,0.003228,0.00016989,0,0,0,0,0
0,0.0042474,0.012572,0.023785,0.020048,0.026419,0.086901,0.15265,0.28857,0.19215,0.064645,0.03279,0.030496,0.023955,0.018179,0.012402,0.0077302,0.0023785,8.4947e-05,0,0,0.0014441,0.0087496,0.0237,0.042049,0.077302,0.16021,0.1998,0.27404,0.091148,0.043068,0.03262,0.022511,0.015036,0.0071356,0.0011893,0,0,0,0,0,0.00025484,0.0049269,0.020387,0.06388,0.095481,0.14721,0.22885,0.27081,0.073564,0.036867,0.025994,0.018773,0.0082399,0.0046721,8.4947e-05,0,0,0,0,0
0.00033979,0.0037377,0.010788,0.026164,0.023191,0.027353,0.087326,0.15121,0.28101,0.19699,0.06507,0.031176,0.031685,0.026419,0.018519,0.010618,0.0068807,0.0015291,0,0,0,0.0011043,0.009599,0.022596,0.045277,0.072885,0.15486,0.20931,0.27311,0.091658,0.041115,0.032705,0.022256,0.01597,0.0067108,0.00084947,0,0,0,0,0,0,0.0043323,0.022086,0.061587,0.093102,0.16216,0.21211,0.26979,0.08121,0.038906,0.026419,0.016395,0.0070506,0.004842,0,0,0,0,0,0
0.00033979,0.0033129,0.010788,0.026673,0.023615,0.028118,0.086816,0.14585,0.28372,0.20014,0.060737,0.032195,0.033894,0.025739,0.018688,0.011043,0.0059463,0.0023785,0,0,0,0.0017839,0.0082399,0.023361,0.046381,0.074839,0.15732,0.20082,0.27387,0.094886,0.039416,0.033214,0.021322,0.01682,0.0061162,0.001614,0,0,0,0,0,0.00025484,0.0031431,0.020302,0.059803,0.095311,0.15664,0.22706,0.27183,0.07195,0.03984,0.02455,0.017159,0.0069657,0.0046721,0.00050968,0,0,0,0,0
0.00016989,0.0034828,0.011043,0.026928,0.021747,0.027013,0.090214,0.14662,0.28313,0.1992,0.062266,0.031346,0.033214,0.025059,0.019623,0.010449,0.0068807,0.001614,0,0,0,0.001614,0.0081549,0.022851,0.045022,0.077302,0.15766,0.1992,0.27438,0.093867,0.04086,0.03228,0.023276,0.01546,0.0067108,0.0013592,0,0,0,0,0,8.4947e-05,0.0021237,0.019368,0.058529,0.099983,0.15401,0.22537,0.27701,0.071356,0.037632,0.023361,0.018179,0.0081549,0.004842,0,0,0,0,0,0
8.4559e-05,0.0032133,0.0115,0.025706,0.021816,0.025791,0.084306,0.14967,0.28852,0.19956,0.062067,0.031625,0.03357,0.023761,0.019026,0.011077,0.0065956,0.002114,0,0,0,0.00084559,0.0087096,0.021563,0.04507,0.07585,0.15356,0.20049,0.27549,0.097751,0.04135,0.031625,0.023085,0.016066,0.0073567,0.0011838,0,0,0,0,0,0.00016912,0.0014375,0.018096,0.063081,0.094453,0.15052,0.224,0.28031,0.073398,0.038982,0.023677,0.018688,0.007864,0.0052427,8.4559e-05,0,0,0,0,0
0,0.0031431,0.0098539,0.027948,0.022256,0.028203,0.084608,0.15044,0.2754,0.20872,0.061077,0.03245,0.033809,0.02353,0.018688,0.010533,0.0073904,0.0019538,0,0,0,0.00033979,0.0092593,0.023106,0.046636,0.076792,0.15282,0.20014,0.27718,0.092593,0.041879,0.03262,0.021577,0.016735,0.0067958,0.0015291,0,0,0,0,0,0,0.0014441,0.017159,0.066259,0.10168,0.15155,0.22537,0.26971,0.075263,0.036867,0.024805,0.017074,0.00807,0.0045022,0.00025484,0,0,0,0,0
0,0.0034669,0.0085405,0.028581,0.021055,0.027566,0.085236,0.14967,0.27592,0.20954,0.060206,0.033232,0.033401,0.024945,0.018519,0.011585,0.0065111,0.0020294,0,0,0,0.0012684,0.0082023,0.021394,0.0471,0.074412,0.15018,0.20666,0.2744,0.094707,0.040081,0.034669,0.022239,0.016574,0.0067648,0.001353,0,0,0,0,0,0,0.0015221,0.01725,0.062489,0.10012,0.15246,0.21732,0.27922,0.074835,0.03653,0.025791,0.018349,0.0095552,0.004228,0.00033824,0,0,0,0,0
0.00016912,0.0032133,0.0096398,0.027313,0.022662,0.027313,0.086589,0.14705,0.28124,0.20565,0.058346,0.033401,0.033824,0.024776,0.018519,0.011669,0.0065956,0.0020294,0,0,0,0.0015221,0.0087942,0.022239,0.046169,0.077372,0.14933,0.20607,0.26856,0.097328,0.040673,0.035261,0.021732,0.01632,0.0072721,0.001353,0,0,0,0,0,0,0.0027059,0.01928,0.060714,0.10105,0.1572,0.21867,0.2733,0.072637,0.038897,0.024099,0.01911,0.0082023,0.0040589,8.4559e-05,0,0,0,0,0
8.4559e-05,0.0045662,0.0087942,0.028581,0.021309,0.026552,0.091578,0.14646,0.28116,0.20091,0.059022,0.033655,0.032471,0.024691,0.019364,0.011923,0.007103,0.0017757,0,0,0,0.00093015,0.0093015,0.021647,0.047015,0.075089,0.15314,0.20988,0.26095,0.099611,0.040589,0.034585,0.023592,0.015474,0.0068493,0.001353,0,0,0,0,0,0,0.0037206,0.020463,0.062151,0.099865,0.15381,0.22078,0.26958,0.07585,0.038559,0.023169,0.019449,0.0087096,0.0034669,0.0004228,0,0,0,0,0
0,0.0045662,0.0093015,0.027651,0.020802,0.027228,0.087773,0.14781,0.27888,0.20785,0.057416,0.03264,0.032217,0.025537,0.019364,0.011923,0.0068493,0.0021985,0,0,0,0.00059192,0.009217,0.021394,0.045324,0.07678,0.15373,0.20472,0.26602,0.099865,0.039912,0.035346,0.022577,0.016066,0.0069339,0.0015221,0,0,0,0,0,0,0.0027905,0.020717,0.065364,0.096313,0.14891,0.22002,0.27482,0.075173,0.03932,0.024607,0.01911,0.0080331,0.0045662,0.00025368,0,0,0,0,0
0,0.0044817,0.0079486,0.028919,0.02021,0.025875,0.085574,0.1473,0.2733,0.21326,0.061306,0.033401,0.032302,0.025875,0.018688,0.012515,0.0067648,0.0022831,0,0,0,0.00059192,0.0082868,0.022324,0.045239,0.074412,0.1528,0.20446,0.26484,0.10282,0.041265,0.035008,0.023592,0.015474,0.0073567,0.0015221,0,0,0,0,0,0,0.0018603,0.017757,0.063842,0.10435,0.14485,0.2158,0.2749,0.080331,0.039236,0.024945,0.019618,0.0076104,0.0046508,0.00025368,0,0,0,0,0
0.00024793,0.0035537,0.010248,0.027273,0.020826,0.02595,0.087273,0.14215,0.27174,0.21273,0.063884,0.034793,0.03314,0.025702,0.018017,0.01281,0.0077686,0.0017355,0.00016529,0,0,0.0018182,0.0075207,0.023306,0.044711,0.073306,0.14802,0.2005,0.26744,0.10826,0.042231,0.034298,0.023223,0.016446,0.0073554,0.0015702,0,0,0,0,0,0,0.0033058,0.017686,0.063471,0.10033,0.13901,0.21017,0.29182,0.078017,0.039587,0.025868,0.017934,0.0080992,0.0040496,0.00066116,0,0,0,0,0
0,0.0047107,0.011322,0.028678,0.019339,0.026942,0.083223,0.14174,0.27421,0.21355,0.06157,0.035455,0.032727,0.025868,0.018264,0.012727,0.007438,0.0022314,0,0,0,0.0016529,0.007686,0.023471,0.04438,0.072149,0.14917,0.19901,0.27207,0.10562,0.04157,0.034463,0.023388,0.016364,0.0072727,0.0017355,0,0,0,0,0,8.2645e-05,0.003719,0.020248,0.066529,0.092727,0.1462,0.21149,0.28579,0.076694,0.038678,0.026116,0.018017,0.0080992,0.0053719,0.00024793,0,0,0,0,0
8.2645e-05,0.0050413,0.0099174,0.02876,0.019752,0.024215,0.081488,0.15066,0.2695,0.21488,0.06314,0.033636,0.031901,0.025455,0.018595,0.013388,0.0073554,0.0022314,0,0,0,0.0007438,0.008595,0.024215,0.043471,0.072314,0.15132,0.19785,0.27132,0.10554,0.041488,0.034793,0.022314,0.017355,0.007438,0.0012397,0,0,0,0,0,0,0.003719,0.022149,0.061983,0.09157,0.14893,0.21711,0.28306,0.076033,0.036364,0.026364,0.01876,0.0084298,0.0053719,0.00016529,0,0,0,0,0
0,0.0049587,0.010744,0.029091,0.017603,0.026198,0.084876,0.14397,0.27884,0.20744,0.064132,0.033802,0.03124,0.024876,0.018843,0.013636,0.007438,0.002314,0,0,0,0.00099174,0.0086777,0.022397,0.045289,0.078926,0.1462,0.20058,0.27107,0.10157,0.042893,0.033223,0.022149,0.017025,0.007686,0.0013223,0,0,0,0,0,0,0.0041322,0.021074,0.064959,0.096446,0.14967,0.2181,0.27893,0.070413,0.036446,0.026612,0.018843,0.0085124,0.0053719,0.00049587,0,0,0,0,0
0,0.0046281,0.0092562,0.027025,0.020331,0.026612,0.084215,0.14322,0.27182,0.21438,0.063802,0.036198,0.030413,0.025785,0.019256,0.012975,0.0080165,0.0020661,0,0,0,0.00057851,0.0080992,0.020992,0.046694,0.076446,0.14653,0.19909,0.2786,0.098264,0.042397,0.033554,0.02314,0.016364,0.0077686,0.0014876,0,0,0,0,0,8.2645e-05,0.0018182,0.018347,0.060826,0.093554,0.15554,0.21248,0.27537,0.083471,0.038099,0.02686,0.018512,0.0089256,0.0057851,0.00033058,0,0,0,0,0
0.00024793,0.0045455,0.0085124,0.030579,0.017934,0.026942,0.084215,0.14306,0.2743,0.21264,0.063388,0.034628,0.031322,0.02595,0.019339,0.013388,0.0069421,0.0020661,0,0,0,0.0007438,0.0077686,0.023554,0.046033,0.075702,0.14909,0.19909,0.27388,0.099256,0.043223,0.033884,0.02281,0.016364,0.0073554,0.0012397,0,0,0,0,0,8.2645e-05,0.0024793,0.02,0.065702,0.09157,0.1557,0.20769,0.2805,0.080413,0.036612,0.027769,0.018595,0.0085124,0.0043802,0,0,0,0,0,0
0,0.0044628,0.0098347,0.026942,0.019008,0.02719,0.080579,0.13983,0.28364,0.2114,0.063719,0.034793,0.031901,0.026364,0.018099,0.013306,0.0065289,0.0023967,0,0,0,0.00066116,0.0069421,0.021983,0.048017,0.075372,0.1476,0.19901,0.27488,0.10058,0.04438,0.033223,0.022149,0.01686,0.0066116,0.0017355,0,0,0,0,0,0,0.0019008,0.017603,0.063223,0.090909,0.15455,0.21314,0.28033,0.081157,0.038017,0.027025,0.018843,0.0083471,0.0047934,0.00016529,0,0,0,0,0
8.2271e-05,0.0044426,0.0089675,0.028959,0.018758,0.025093,0.08079,0.1429,0.28112,0.21234,0.064089,0.034554,0.030934,0.025915,0.018182,0.013821,0.0066639,0.0023858,0,0,0,0.0011518,0.0075689,0.022789,0.046154,0.075113,0.14924,0.1991,0.27133,0.10383,0.041547,0.033731,0.023118,0.016454,0.0074044,0.0014809,0,0,0,0,0,0,0.0020568,0.019663,0.062361,0.097573,0.14949,0.21423,0.28474,0.074866,0.03768,0.026491,0.018017,0.0075689,0.0051831,8.2271e-05,0,0,0,0,0
0.00016454,0.0045249,0.010531,0.027396,0.019087,0.026327,0.083176,0.14578,0.28466,0.2102,0.060387,0.033155,0.030029,0.025175,0.017606,0.013246,0.0068285,0.0017277,0,0,0,0.0013986,0.0080625,0.023036,0.045167,0.074619,0.15072,0.19984,0.27906,0.098725,0.038914,0.033484,0.022295,0.016207,0.0075689,0.00090498,0,0,0,0,0,0,0.0023858,0.02065,0.06376,0.10226,0.14916,0.22262,0.27626,0.071493,0.034718,0.025833,0.018346,0.0079803,0.0045249,0,0,0,0,0,0
8.2271e-05,0.0040313,0.010284,0.029042,0.017524,0.025093,0.082764,0.14784,0.28778,0.20749,0.061127,0.032908,0.0297,0.025339,0.017688,0.012834,0.0063348,0.002139,0,0,0,0.0013163,0.0079803,0.023941,0.044838,0.075524,0.15113,0.20313,0.27552,0.097655,0.03842,0.033566,0.022542,0.015961,0.0071575,0.0013163,0,0,0,0,0,0,0.0027149,0.019087,0.068614,0.099054,0.14891,0.2209,0.27207,0.077828,0.03694,0.023365,0.018593,0.0074866,0.0041135,0.00032908,0,0,0,0,0
8.2271e-05,0.0040313,0.0090498,0.029206,0.018922,0.025422,0.07898,0.14957,0.28425,0.20839,0.064089,0.033237,0.030522,0.024763,0.017935,0.012999,0.0064171,0.002139,0,0,0,0.0012341,0.0072398,0.02427,0.044344,0.072563,0.15409,0.19778,0.27733,0.10251,0.037927,0.033484,0.022624,0.015714,0.0075689,0.0013163,0,0,0,0,0,0,0.0020568,0.016948,0.065734,0.090169,0.15681,0.22427,0.27182,0.077993,0.039325,0.024434,0.018511,0.0074044,0.0041958,0.00032908,0,0,0,0,0
